'BINLOW','BINUP','BINCENTER','aS=0.114','aS=0.115','aS=0.116','aS=0.117','aS=0.118','aS=0.119','aS=0.12','aS=0.121','aS=0.122','aS=0.123'
8,1,10,0.114,0.115,0.116,0.117,0.118,0.119,0.12,0.121,0.122,0.123
200.0,250.0,225.0,0.17145784306,0.174467380347,0.177501117178,0.180558969978,0.183640854472,0.186746685692,0.189876377997,0.193029845082,0.196206999993,0.199407755141
250.0,315.0,282.5,0.0988821151152,0.100575217649,0.102280917674,0.103999155483,0.105729871136,0.107473004464,0.109228495081,0.110996282388,0.112776305581,0.114568503663
315.0,400.0,357.5,0.0448200326216,0.0455765240974,0.0463383619954,0.0471055159878,0.0478779556936,0.0486556506818,0.0494385704749,0.0502266845528,0.0510199623557,0.0518183732881
400.0,500.0,450.0,0.0178718508445,0.018168204859,0.0184665227404,0.0187667910996,0.0190689965503,0.0193731257112,0.0196791652069,0.0199871016694,0.020296921739,0.0206086120661
500.0,625.0,562.5,0.0064900921705,0.00659445360169,0.00669943194666,0.00680502178054,0.00691121769366,0.00701801429191,0.00712540619711,0.00723338804737,0.00734195449746,0.00745110021913
625.0,800.0,712.5,0.00213396724531,0.00216799966554,0.00220222506471,0.00223664157297,0.00227124732731,0.00230604047176,0.00234101915743,0.00237618154265,0.00241152579307,0.00244705008178
800.0,1050.0,925.0,0.000568778835047,0.000577676942796,0.000586621347335,0.00059561152356,0.000604646949083,0.000613727104251,0.000622851472175,0.000632019538743,0.000641230792647,0.000650484725398
1050.0,1400.0,1225.0,0.000106792320309,0.00010844785512,0.000110111560302,0.000111783333301,0.000113463072181,0.000115150675631,0.000116846042966,0.000118549074127,0.00012025966969,0.000121977730866
