'BINLOW','BINUP','BINCENTER','aS=0.11','aS=0.111','aS=0.112','aS=0.113','aS=0.114','aS=0.115','aS=0.116','aS=0.117','aS=0.118','aS=0.119','aS=0.12','aS=0.121','aS=0.122','aS=0.123','aS=0.124','aS=0.125','aS=0.126','aS=0.127','aS=0.128','aS=0.129','aS=0.13'
5,1,21,0.11,0.111,0.112,0.113,0.114,0.115,0.116,0.117,0.118,0.119,0.12,0.121,0.122,0.123,0.124,0.125,0.126,0.127,0.128,0.129,0.13
200.0,275.0,237.5,0.120018199801,0.122396474095,0.124789550526,0.127193613472,0.129609329647,0.132036353002,0.134472235647,0.136899375063,0.139756113291,0.141828477866,0.144287472691,0.146759476448,0.149219318067,0.151667824069,0.154084123424,0.156472521831,0.158769718911,0.161172857965,0.163235564559,0.165102277807,0.167365104325
275.0,375.0,325.0,0.041499682614,0.0423620761795,0.0432301461814,0.0441027687905,0.0449799024418,0.0458632043805,0.0467473351889,0.0476300585923,0.0487614721004,0.0494170452049,0.0503088280763,0.0512052892701,0.0520967624732,0.0529834724867,0.0538546070986,0.054716378774,0.0555412353384,0.0564194496649,0.0571592006979,0.0578398325123,0.0588098967563
375.0,525.0,450.0,0.00999210756273,0.010201994482,0.010413130521,0.0106253946649,0.0108386821807,0.0110535445285,0.0112683262353,0.0114836011714,0.0117794458489,0.0119159402257,0.0121320141366,0.0123488256673,0.0125645566168,0.0127791205649,0.0129892226634,0.0131975073866,0.0133976527123,0.0136115879526,0.0137924548468,0.0139644679278,0.0142410873977
525.0,725.0,625.0,0.00197898201661,0.00202208067851,0.00206539168982,0.00210893427763,0.00215265236385,0.00219680880533,0.00224069725128,0.00228500327557,0.00234795669483,0.00237265877667,0.00241654058186,0.00246046648164,0.00250409831154,0.00254738442176,0.00258922821588,0.00263077305906,0.00267019865401,0.00271430887909,0.0027494477225,0.0027841651668,0.00285381108376
725.0,1050.0,887.5,0.000293091180356,0.000299481836441,0.000305900977364,0.000312357727525,0.000318840755004,0.000325384102086,0.000331897644028,0.000338505966994,0.000348136926492,0.000351475704235,0.000357990260946,0.000364499544305,0.000370982359847,0.000377426246231,0.000383660735345,0.000389876200436,0.000395863522301,0.000402463678585,0.000407918504755,0.000413524413347,0.000425400070204
