'BINLOW','BINUP','BINCENTER','aS=0.114','aS=0.115','aS=0.116','aS=0.117','aS=0.118','aS=0.119','aS=0.12','aS=0.121','aS=0.122','aS=0.123'
8,1,10,0.114,0.115,0.116,0.117,0.118,0.119,0.12,0.121,0.122,0.123
200.0,250.0,225.0,0.171337334017,0.174353089096,0.177587806742,0.180627785885,0.183640854472,0.18660673275,0.189219796468,0.191597766413,0.193753579512,0.195809092431
250.0,315.0,282.5,0.0986252318349,0.100359714698,0.102217279887,0.103978464488,0.105729871136,0.107491013102,0.10902891022,0.110480747783,0.111831659659,0.113123676864
315.0,400.0,357.5,0.0446699268232,0.0454506702863,0.0462834193512,0.0470813014931,0.0478779556936,0.0486969075744,0.0494054108897,0.0501018421858,0.0507669483303,0.0514038391892
400.0,500.0,450.0,0.0178105184215,0.0181152481539,0.0184390628236,0.0187529776068,0.0190689965503,0.0193982973643,0.0196887191037,0.0199838565986,0.020276023235,0.020554894895
500.0,625.0,562.5,0.00646924336613,0.00657625449991,0.00668931218465,0.00679913993306,0.00691121769366,0.00703115138177,0.00713631141852,0.00724782900646,0.00736149824034,0.00747030467713
625.0,800.0,712.5,0.00212828803987,0.00216267519772,0.0021987505919,0.00223442013188,0.00227124732731,0.00231134155538,0.00234751305832,0.00238732184485,0.00242955330199,0.00247021577374
800.0,1050.0,925.0,0.000565786542491,0.000574890444875,0.000584778625052,0.000594350279514,0.000604646949083,0.000615886809776,0.000626441533647,0.000638111308,0.000651021607979,0.000663295641449
1050.0,1400.0,1225.0,0.000106357449991,0.000108039754165,0.000109810089913,0.000111547415336,0.000113463072181,0.000115702251802,0.00011775299653,0.000120226041409,0.000123049720032,0.000125791098679
